AssetName,AssetType,CompressedSize,InstalledSize,OptionalSize,StreamingSize,UncompressedSize
/Game/BagMan/Characters/Cosmetics/Finishes/DA_AFL_Finish_Green_Jade.DA_AFL_Finish_Green_Jade,/Script/AFLCombat.AFLSkinColorAsset,974,974,0,0,974
/Game/BagMan/Characters/Cosmetics/Finishes/DA_AFL_Finish_Green_Makhiavelli.DA_AFL_Finish_Green_Makhiavelli,/Script/AFLCombat.AFLSkinColorAsset,1020,1020,0,0,1020
/Game/BagMan/Characters/Cosmetics/Finishes/DA_AFL_Finish_Jade_Zen.DA_AFL_Finish_Jade_Zen,/Script/AFLCombat.AFLSkinColorAsset,975,975,0,0,975
/Game/BagMan/Characters/Cosmetics/Finishes/DA_AFL_Finish_OnyxChrome.DA_AFL_Finish_OnyxChrome,/Script/AFLCombat.AFLSkinColorAsset,986,986,0,0,986
/Game/BagMan/Characters/Cosmetics/Finishes/DA_AFL_Finish_Orange_Ember.DA_AFL_Finish_Orange_Ember,/Script/AFLCombat.AFLSkinColorAsset,986,986,0,0,986
/Game/BagMan/Characters/Cosmetics/Finishes/DA_AFL_Finish_Orange_Solar.DA_AFL_Finish_Orange_Solar,/Script/AFLCombat.AFLSkinColorAsset,985,985,0,0,985
/Game/BagMan/Characters/Cosmetics/Finishes/DA_AFL_Finish_Pink.DA_AFL_Finish_Pink,/Script/AFLCombat.AFLSkinColorAsset,963,963,0,0,963
/Game/BagMan/Characters/Cosmetics/Finishes/DA_AFL_Finish_Pink_Aria.DA_AFL_Finish_Pink_Aria,/Script/AFLCombat.AFLSkinColorAsset,980,980,0,0,980
/Game/BagMan/Characters/Cosmetics/Finishes/DA_AFL_Finish_Purple.DA_AFL_Finish_Purple,/Script/AFLCombat.AFLSkinColorAsset,973,973,0,0,973
/Game/BagMan/Characters/Cosmetics/Finishes/DA_AFL_Finish_Purple_Scarlett.DA_AFL_Finish_Purple_Scarlett,/Script/AFLCombat.AFLSkinColorAsset,1010,1010,0,0,1010
/Game/BagMan/Characters/Cosmetics/Finishes/DA_AFL_Finish_Red.DA_AFL_Finish_Red,/Script/AFLCombat.AFLSkinColorAsset,954,954,0,0,954
/Game/BagMan/Characters/Cosmetics/Finishes/DA_AFL_Finish_Red_Talon.DA_AFL_Finish_Red_Talon,/Script/AFLCombat.AFLSkinColorAsset,979,979,0,0,979
/Game/BagMan/Characters/Cosmetics/Finishes/DA_AFL_Finish_Steel_Ronin.DA_AFL_Finish_Steel_Ronin,/Script/AFLCombat.AFLSkinColorAsset,985,985,0,0,985
/Game/BagMan/Characters/Cosmetics/Finishes/DA_AFL_Finish_Teal_Rift.DA_AFL_Finish_Teal_Rift,/Script/AFLCombat.AFLSkinColorAsset,975,975,0,0,975
/Game/BagMan/Characters/Cosmetics/Finishes/DA_AFL_Finish_Violet_Astra.DA_AFL_Finish_Violet_Astra,/Script/AFLCombat.AFLSkinColorAsset,989,989,0,0,989
/Game/BagMan/Characters/Cosmetics/Finishes/DA_AFL_Finish_Violet_Indigo.DA_AFL_Finish_Violet_Indigo,/Script/AFLCombat.AFLSkinColorAsset,997,997,0,0,997
/Game/BagMan/Characters/Cosmetics/Finishes/DA_AFL_Finish_Violet_Stealth.DA_AFL_Finish_Violet_Stealth,/Script/AFLCombat.AFLSkinColorAsset,995,995,0,0,995
/Game/BagMan/Characters/Cosmetics/Finishes/DA_AFL_Finish_White_Halo.DA_AFL_Finish_White_Halo,/Script/AFLCombat.AFLSkinColorAsset,978,978,0,0,978
/Game/BagMan/Characters/Cosmetics/Finishes/DA_AFL_Finish_White_Valkyr.DA_AFL_Finish_White_Valkyr,/Script/AFLCombat.AFLSkinColorAsset,986,986,0,0,986
/Game/BagMan/Characters/Cosmetics/Finishes/DA_AFL_Finish_Yellow.DA_AFL_Finish_Yellow,/Script/AFLCombat.AFLSkinColorAsset,973,973,0,0,973
/Game/BagMan/Characters/Cosmetics/Finishes/DA_AFL_Finish_Yellow_Volt.DA_AFL_Finish_Yellow_Volt,/Script/AFLCombat.AFLSkinColorAsset,991,991,0,0,991
/Game/BagMan/Characters/Cosmetics/SkinColors/DA_AFL_Edge_AKUMA.DA_AFL_Edge_AKUMA,/Script/AFLCombat.AFLSkinColorAsset,918,918,0,0,918
/Game/BagMan/Characters/Cosmetics/SkinColors/DA_AFL_Edge_ARIA.DA_AFL_Edge_ARIA,/Script/AFLCombat.AFLSkinColorAsset,918,918,0,0,918
/Game/BagMan/Characters/Cosmetics/SkinColors/DA_AFL_Edge_ASTRA.DA_AFL_Edge_ASTRA,/Script/AFLCombat.AFLSkinColorAsset,918,918,0,0,918
/Game/BagMan/Characters/Cosmetics/SkinColors/DA_AFL_Edge_AURELIA.DA_AFL_Edge_AURELIA,/Script/AFLCombat.AFLSkinColorAsset,926,926,0,0,926
/Game/BagMan/Characters/Cosmetics/SkinColors/DA_AFL_Edge_AZURA.DA_AFL_Edge_AZURA,/Script/AFLCombat.AFLSkinColorAsset,918,918,0,0,918
/Game/BagMan/Characters/Cosmetics/SkinColors/DA_AFL_Edge_BigSixx.DA_AFL_Edge_BigSixx,/Script/AFLCombat.AFLSkinColorAsset,926,926,0,0,926
/Game/BagMan/Characters/Cosmetics/SkinColors/DA_AFL_Edge_Black.DA_AFL_Edge_Black,/Script/AFLCombat.AFLSkinColorAsset,823,823,0,0,823
/Game/BagMan/Characters/Cosmetics/SkinColors/DA_AFL_Edge_CIELO.DA_AFL_Edge_CIELO,/Script/AFLCombat.AFLSkinColorAsset,918,918,0,0,918
/Game/BagMan/Characters/Cosmetics/SkinColors/DA_AFL_Edge_Crimson.DA_AFL_Edge_Crimson,/Script/AFLCombat.AFLSkinColorAsset,891,891,0,0,891
/Game/BagMan/Characters/Cosmetics/SkinColors/DA_AFL_Edge_DRACO.DA_AFL_Edge_DRACO,/Script/AFLCombat.AFLSkinColorAsset,918,918,0,0,918
/Game/BagMan/Characters/Cosmetics/SkinColors/DA_AFL_Edge_EMBER.DA_AFL_Edge_EMBER,/Script/AFLCombat.AFLSkinColorAsset,918,918,0,0,918
/Game/BagMan/Characters/Cosmetics/SkinColors/DA_AFL_Edge_FANATICS.DA_AFL_Edge_FANATICS,/Script/AFLCombat.AFLSkinColorAsset,934,934,0,0,934
/Game/BagMan/Characters/Cosmetics/SkinColors/DA_AFL_Edge_HALO.DA_AFL_Edge_HALO,/Script/AFLCombat.AFLSkinColorAsset,918,918,0,0,918
/Game/BagMan/Characters/Cosmetics/SkinColors/DA_AFL_Edge_Indigo.DA_AFL_Edge_Indigo,/Script/AFLCombat.AFLSkinColorAsset,883,883,0,0,883
/Game/BagMan/Characters/Cosmetics/SkinColors/DA_AFL_Edge_IRONICS.DA_AFL_Edge_IRONICS,/Script/AFLCombat.AFLSkinColorAsset,926,926,0,0,926
/Game/BagMan/Characters/Cosmetics/SkinColors/DA_AFL_Edge_KAGE.DA_AFL_Edge_KAGE,/Script/AFLCombat.AFLSkinColorAsset,918,918,0,0,918
/Game/BagMan/Characters/Cosmetics/SkinColors/DA_AFL_Edge_Lime.DA_AFL_Edge_Lime,/Script/AFLCombat.AFLSkinColorAsset,875,875,0,0,875
/Game/BagMan/Characters/Cosmetics/SkinColors/DA_AFL_Edge_Magenta.DA_AFL_Edge_Magenta,/Script/AFLCombat.AFLSkinColorAsset,891,891,0,0,891
/Game/BagMan/Characters/Cosmetics/SkinColors/DA_AFL_Edge_MAKHIAVELLI.DA_AFL_Edge_MAKHIAVELLI,/Script/AFLCombat.AFLSkinColorAsset,942,942,0,0,942
/Game/BagMan/Characters/Cosmetics/SkinColors/DA_AFL_Edge_NeonBlue.DA_AFL_Edge_NeonBlue,/Script/AFLCombat.AFLSkinColorAsset,891,891,0,0,891
/Game/BagMan/Characters/Cosmetics/SkinColors/DA_AFL_Edge_NeonGreen.DA_AFL_Edge_NeonGreen,/Script/AFLCombat.AFLSkinColorAsset,900,900,0,0,900
/Game/BagMan/Characters/Cosmetics/SkinColors/DA_AFL_Edge_NeonPink.DA_AFL_Edge_NeonPink,/Script/AFLCombat.AFLSkinColorAsset,891,891,0,0,891
/Game/BagMan/Characters/Cosmetics/SkinColors/DA_AFL_Edge_NeonPurple.DA_AFL_Edge_NeonPurple,/Script/AFLCombat.AFLSkinColorAsset,901,901,0,0,901
/Game/BagMan/Characters/Cosmetics/SkinColors/DA_AFL_Edge_NeonRed.DA_AFL_Edge_NeonRed,/Script/AFLCombat.AFLSkinColorAsset,890,890,0,0,890
/Game/BagMan/Characters/Cosmetics/SkinColors/DA_AFL_Edge_NeonYellow.DA_AFL_Edge_NeonYellow,/Script/AFLCombat.AFLSkinColorAsset,899,899,0,0,899
/Game/BagMan/Characters/Cosmetics/SkinColors/DA_AFL_Edge_NOVAKAI.DA_AFL_Edge_NOVAKAI,/Script/AFLCombat.AFLSkinColorAsset,926,926,0,0,926
/Game/BagMan/Characters/Cosmetics/SkinColors/DA_AFL_Edge_ONYXPRIME.DA_AFL_Edge_ONYXPRIME,/Script/AFLCombat.AFLSkinColorAsset,934,934,0,0,934
/Game/BagMan/Characters/Cosmetics/SkinColors/DA_AFL_Edge_ORION.DA_AFL_Edge_ORION,/Script/AFLCombat.AFLSkinColorAsset,918,918,0,0,918
/Game/BagMan/Characters/Cosmetics/SkinColors/DA_AFL_Edge_RIFTONE.DA_AFL_Edge_RIFTONE,/Script/AFLCombat.AFLSkinColorAsset,926,926,0,0,926
/Game/BagMan/Characters/Cosmetics/SkinColors/DA_AFL_Edge_RONIN.DA_AFL_Edge_RONIN,/Script/AFLCombat.AFLSkinColorAsset,918,918,0,0,918
/Game/BagMan/Characters/Cosmetics/SkinColors/DA_AFL_Edge_RYU.DA_AFL_Edge_RYU,/Script/AFLCombat.AFLSkinColorAsset,910,910,0,0,910
/Game/BagMan/Characters/Cosmetics/SkinColors/DA_AFL_Edge_SABLE.DA_AFL_Edge_SABLE,/Script/AFLCombat.AFLSkinColorAsset,918,918,0,0,918
/Game/BagMan/Characters/Cosmetics/SkinColors/DA_AFL_Edge_SCARLETT.DA_AFL_Edge_SCARLETT,/Script/AFLCombat.AFLSkinColorAsset,934,934,0,0,934
/Game/BagMan/Characters/Cosmetics/SkinColors/DA_AFL_Edge_Solar.DA_AFL_Edge_Solar,/Script/AFLCombat.AFLSkinColorAsset,883,883,0,0,883
/Game/BagMan/Characters/Cosmetics/SkinColors/DA_AFL_Edge_SOLARA.DA_AFL_Edge_SOLARA,/Script/AFLCombat.AFLSkinColorAsset,926,926,0,0,926
/Game/BagMan/Characters/Cosmetics/SkinColors/DA_AFL_Edge_TALON.DA_AFL_Edge_TALON,/Script/AFLCombat.AFLSkinColorAsset,918,918,0,0,918
/Game/BagMan/Characters/Cosmetics/SkinColors/DA_AFL_Edge_VALKYR.DA_AFL_Edge_VALKYR,/Script/AFLCombat.AFLSkinColorAsset,926,926,0,0,926
/Game/BagMan/Characters/Cosmetics/SkinColors/DA_AFL_Edge_VANTA.DA_AFL_Edge_VANTA,/Script/AFLCombat.AFLSkinColorAsset,918,918,0,0,918
/Game/BagMan/Characters/Cosmetics/SkinColors/DA_AFL_Edge_VOLT.DA_AFL_Edge_VOLT,/Script/AFLCombat.AFLSkinColorAsset,918,918,0,0,918
/Game/BagMan/Characters/Cosmetics/SkinColors/DA_AFL_Edge_ZEN.DA_AFL_Edge_ZEN,/Script/AFLCombat.AFLSkinColorAsset,910,910,0,0,910
/Game/BagMan/Characters/Cosmetics/SkinColors/DA_AFL_Emblem_AKUMA.DA_AFL_Emblem_AKUMA,/Script/AFLCombat.AFLSkinColorAsset,587,587,0,0,587
/Game/BagMan/Characters/Cosmetics/SkinColors/DA_AFL_Emblem_ARIA.DA_AFL_Emblem_ARIA,/Script/AFLCombat.AFLSkinColorAsset,586,586,0,0,586
/Game/BagMan/Characters/Cosmetics/SkinColors/DA_AFL_Emblem_ASTRA.DA_AFL_Emblem_ASTRA,/Script/AFLCombat.AFLSkinColorAsset,587,587,0,0,587
/Game/BagMan/Characters/Cosmetics/SkinColors/DA_AFL_Emblem_AURELIA.DA_AFL_Emblem_AURELIA,/Script/AFLCombat.AFLSkinColorAsset,597,597,0,0,597
/Game/BagMan/Characters/Cosmetics/SkinColors/DA_AFL_Emblem_AZURA.DA_AFL_Emblem_AZURA,/Script/AFLCombat.AFLSkinColorAsset,587,587,0,0,587
/Game/BagMan/Characters/Cosmetics/SkinColors/DA_AFL_Emblem_BigSixx.DA_AFL_Emblem_BigSixx,/Script/AFLCombat.AFLSkinColorAsset,597,597,0,0,597
/Game/BagMan/Characters/Cosmetics/SkinColors/DA_AFL_Emblem_CIELO.DA_AFL_Emblem_CIELO,/Script/AFLCombat.AFLSkinColorAsset,587,587,0,0,587
/Game/BagMan/Characters/Cosmetics/SkinColors/DA_AFL_Emblem_DRACO.DA_AFL_Emblem_DRACO,/Script/AFLCombat.AFLSkinColorAsset,587,587,0,0,587
/Game/BagMan/Characters/Cosmetics/SkinColors/DA_AFL_Emblem_EMBER.DA_AFL_Emblem_EMBER,/Script/AFLCombat.AFLSkinColorAsset,587,587,0,0,587
/Game/BagMan/Characters/Cosmetics/SkinColors/DA_AFL_Emblem_FANATICS.DA_AFL_Emblem_FANATICS,/Script/AFLCombat.AFLSkinColorAsset,606,606,0,0,606
/Game/BagMan/Characters/Cosmetics/SkinColors/DA_AFL_Emblem_HALO.DA_AFL_Emblem_HALO,/Script/AFLCombat.AFLSkinColorAsset,586,586,0,0,586
/Game/BagMan/Characters/Cosmetics/SkinColors/DA_AFL_Emblem_IRONICS.DA_AFL_Emblem_IRONICS,/Script/AFLCombat.AFLSkinColorAsset,597,597,0,0,597
/Game/BagMan/Characters/Cosmetics/SkinColors/DA_AFL_Emblem_KAGE.DA_AFL_Emblem_KAGE,/Script/AFLCombat.AFLSkinColorAsset,586,586,0,0,586
/Game/BagMan/Characters/Cosmetics/SkinColors/DA_AFL_Emblem_MAKHIAVELLI.DA_AFL_Emblem_MAKHIAVELLI,/Script/AFLCombat.AFLSkinColorAsset,617,617,0,0,617
/Game/BagMan/Characters/Cosmetics/SkinColors/DA_AFL_Emblem_NOVAKAI.DA_AFL_Emblem_NOVAKAI,/Script/AFLCombat.AFLSkinColorAsset,597,597,0,0,597
/Game/BagMan/Characters/Cosmetics/SkinColors/DA_AFL_Emblem_ONYXPRIME.DA_AFL_Emblem_ONYXPRIME,/Script/AFLCombat.AFLSkinColorAsset,607,607,0,0,607
/Game/BagMan/Characters/Cosmetics/SkinColors/DA_AFL_Emblem_ORION.DA_AFL_Emblem_ORION,/Script/AFLCombat.AFLSkinColorAsset,587,587,0,0,587
/Game/BagMan/Characters/Cosmetics/SkinColors/DA_AFL_Emblem_RIFTONE.DA_AFL_Emblem_RIFTONE,/Script/AFLCombat.AFLSkinColorAsset,597,597,0,0,597
/Game/BagMan/Characters/Cosmetics/SkinColors/DA_AFL_Emblem_RONIN.DA_AFL_Emblem_RONIN,/Script/AFLCombat.AFLSkinColorAsset,587,587,0,0,587
/Game/BagMan/Characters/Cosmetics/SkinColors/DA_AFL_Emblem_RYU.DA_AFL_Emblem_RYU,/Script/AFLCombat.AFLSkinColorAsset,577,577,0,0,577
/Game/BagMan/Characters/Cosmetics/SkinColors/DA_AFL_Emblem_SABLE.DA_AFL_Emblem_SABLE,/Script/AFLCombat.AFLSkinColorAsset,587,587,0,0,587
/Game/BagMan/Characters/Cosmetics/SkinColors/DA_AFL_Emblem_SCARLETT.DA_AFL_Emblem_SCARLETT,/Script/AFLCombat.AFLSkinColorAsset,606,606,0,0,606
/Game/BagMan/Characters/Cosmetics/SkinColors/DA_AFL_Emblem_SOLARA.DA_AFL_Emblem_SOLARA,/Script/AFLCombat.AFLSkinColorAsset,596,596,0,0,596
/Game/BagMan/Characters/Cosmetics/SkinColors/DA_AFL_Emblem_TALON.DA_AFL_Emblem_TALON,/Script/AFLCombat.AFLSkinColorAsset,587,587,0,0,587
/Game/BagMan/Characters/Cosmetics/SkinColors/DA_AFL_Emblem_VALKYR.DA_AFL_Emblem_VALKYR,/Script/AFLCombat.AFLSkinColorAsset,596,596,0,0,596
/Game/BagMan/Characters/Cosmetics/SkinColors/DA_AFL_Emblem_VANTA.DA_AFL_Emblem_VANTA,/Script/AFLCombat.AFLSkinColorAsset,587,587,0,0,587
/Game/BagMan/Characters/Cosmetics/SkinColors/DA_AFL_Emblem_VOLT.DA_AFL_Emblem_VOLT,/Script/AFLCombat.AFLSkinColorAsset,586,586,0,0,586
/Game/BagMan/Characters/Cosmetics/SkinColors/DA_AFL_Emblem_ZEN.DA_AFL_Emblem_ZEN,/Script/AFLCombat.AFLSkinColorAsset,577,577,0,0,577
/Game/BagMan/Characters/Cosmetics/SkinColors/DA_AFL_Facemask_AKUMA.DA_AFL_Facemask_AKUMA,/Script/AFLCombat.AFLSkinColorAsset,604,604,0,0,604
/Game/BagMan/Characters/Cosmetics/SkinColors/DA_AFL_Facemask_Anarchy.DA_AFL_Facemask_Anarchy,/Script/AFLCombat.AFLSkinColorAsset,533,533,0,0,533
/Game/BagMan/Characters/Cosmetics/SkinColors/DA_AFL_Facemask_ARIA.DA_AFL_Facemask_ARIA,/Script/AFLCombat.AFLSkinColorAsset,596,596,0,0,596
/Game/BagMan/Characters/Cosmetics/SkinColors/DA_AFL_Facemask_ASTRA.DA_AFL_Facemask_ASTRA,/Script/AFLCombat.AFLSkinColorAsset,604,604,0,0,604
/Game/BagMan/Characters/Cosmetics/SkinColors/DA_AFL_Facemask_AURELIA.DA_AFL_Facemask_AURELIA,/Script/AFLCombat.AFLSkinColorAsset,612,612,0,0,612
/Game/BagMan/Characters/Cosmetics/SkinColors/DA_AFL_Facemask_AZURA.DA_AFL_Facemask_AZURA,/Script/AFLCombat.AFLSkinColorAsset,604,604,0,0,604
/Game/BagMan/Characters/Cosmetics/SkinColors/DA_AFL_Facemask_BasicVisor.DA_AFL_Facemask_BasicVisor,/Script/AFLCombat.AFLSkinColorAsset,540,540,0,0,540
/Game/BagMan/Characters/Cosmetics/SkinColors/DA_AFL_Facemask_BigSixx.DA_AFL_Facemask_BigSixx,/Script/AFLCombat.AFLSkinColorAsset,612,612,0,0,612
/Game/BagMan/Characters/Cosmetics/SkinColors/DA_AFL_Facemask_BrazilVerde.DA_AFL_Facemask_BrazilVerde,/Script/AFLCombat.AFLSkinColorAsset,543,543,0,0,543
/Game/BagMan/Characters/Cosmetics/SkinColors/DA_AFL_Facemask_Brow.DA_AFL_Facemask_Brow,/Script/AFLCombat.AFLSkinColorAsset,523,523,0,0,523
/Game/BagMan/Characters/Cosmetics/SkinColors/DA_AFL_Facemask_CanadaMaple.DA_AFL_Facemask_CanadaMaple,/Script/AFLCombat.AFLSkinColorAsset,543,543,0,0,543
/Game/BagMan/Characters/Cosmetics/SkinColors/DA_AFL_Facemask_CIELO.DA_AFL_Facemask_CIELO,/Script/AFLCombat.AFLSkinColorAsset,604,604,0,0,604
/Game/BagMan/Characters/Cosmetics/SkinColors/DA_AFL_Facemask_Cross.DA_AFL_Facemask_Cross,/Script/AFLCombat.AFLSkinColorAsset,525,525,0,0,525
/Game/BagMan/Characters/Cosmetics/SkinColors/DA_AFL_Facemask_Dot.DA_AFL_Facemask_Dot,/Script/AFLCombat.AFLSkinColorAsset,521,521,0,0,521
/Game/BagMan/Characters/Cosmetics/SkinColors/DA_AFL_Facemask_DotMatrix.DA_AFL_Facemask_DotMatrix,/Script/AFLCombat.AFLSkinColorAsset,540,540,0,0,540
/Game/BagMan/Characters/Cosmetics/SkinColors/DA_AFL_Facemask_DRACO.DA_AFL_Facemask_DRACO,/Script/AFLCombat.AFLSkinColorAsset,604,604,0,0,604
/Game/BagMan/Characters/Cosmetics/SkinColors/DA_AFL_Facemask_DragonChina.DA_AFL_Facemask_DragonChina,/Script/AFLCombat.AFLSkinColorAsset,548,548,0,0,548
/Game/BagMan/Characters/Cosmetics/SkinColors/DA_AFL_Facemask_EMBER.DA_AFL_Facemask_EMBER,/Script/AFLCombat.AFLSkinColorAsset,604,604,0,0,604
/Game/BagMan/Characters/Cosmetics/SkinColors/DA_AFL_Facemask_FANATICS.DA_AFL_Facemask_FANATICS,/Script/AFLCombat.AFLSkinColorAsset,628,628,0,0,628
/Game/BagMan/Characters/Cosmetics/SkinColors/DA_AFL_Facemask_FrancePhantom.DA_AFL_Facemask_FrancePhantom,/Script/AFLCombat.AFLSkinColorAsset,547,547,0,0,547
/Game/BagMan/Characters/Cosmetics/SkinColors/DA_AFL_Facemask_FreedomFighter.DA_AFL_Facemask_FreedomFighter,/Script/AFLCombat.AFLSkinColorAsset,556,556,0,0,556
/Game/BagMan/Characters/Cosmetics/SkinColors/DA_AFL_Facemask_GermanyCircuit.DA_AFL_Facemask_GermanyCircuit,/Script/AFLCombat.AFLSkinColorAsset,551,551,0,0,551
/Game/BagMan/Characters/Cosmetics/SkinColors/DA_AFL_Facemask_Grille.DA_AFL_Facemask_Grille,/Script/AFLCombat.AFLSkinColorAsset,528,528,0,0,528
/Game/BagMan/Characters/Cosmetics/SkinColors/DA_AFL_Facemask_HALO.DA_AFL_Facemask_HALO,/Script/AFLCombat.AFLSkinColorAsset,596,596,0,0,596
/Game/BagMan/Characters/Cosmetics/SkinColors/DA_AFL_Facemask_IndiaChakra.DA_AFL_Facemask_IndiaChakra,/Script/AFLCombat.AFLSkinColorAsset,544,544,0,0,544
/Game/BagMan/Characters/Cosmetics/SkinColors/DA_AFL_Facemask_IndonesiaRed.DA_AFL_Facemask_IndonesiaRed,/Script/AFLCombat.AFLSkinColorAsset,545,545,0,0,545
/Game/BagMan/Characters/Cosmetics/SkinColors/DA_AFL_Facemask_IRONICS.DA_AFL_Facemask_IRONICS,/Script/AFLCombat.AFLSkinColorAsset,612,612,0,0,612
/Game/BagMan/Characters/Cosmetics/SkinColors/DA_AFL_Facemask_IroVisor.DA_AFL_Facemask_IroVisor,/Script/AFLCombat.AFLSkinColorAsset,540,540,0,0,540
/Game/BagMan/Characters/Cosmetics/SkinColors/DA_AFL_Facemask_JapanSolar.DA_AFL_Facemask_JapanSolar,/Script/AFLCombat.AFLSkinColorAsset,545,545,0,0,545
/Game/BagMan/Characters/Cosmetics/SkinColors/DA_AFL_Facemask_JollyRoger.DA_AFL_Facemask_JollyRoger,/Script/AFLCombat.AFLSkinColorAsset,540,540,0,0,540
/Game/BagMan/Characters/Cosmetics/SkinColors/DA_AFL_Facemask_KAGE.DA_AFL_Facemask_KAGE,/Script/AFLCombat.AFLSkinColorAsset,596,596,0,0,596
/Game/BagMan/Characters/Cosmetics/SkinColors/DA_AFL_Facemask_Kawaii.DA_AFL_Facemask_Kawaii,/Script/AFLCombat.AFLSkinColorAsset,531,531,0,0,531
/Game/BagMan/Characters/Cosmetics/SkinColors/DA_AFL_Facemask_Liberty1776.DA_AFL_Facemask_Liberty1776,/Script/AFLCombat.AFLSkinColorAsset,550,550,0,0,550
/Game/BagMan/Characters/Cosmetics/SkinColors/DA_AFL_Facemask_LotusVietnam.DA_AFL_Facemask_LotusVietnam,/Script/AFLCombat.AFLSkinColorAsset,549,549,0,0,549
/Game/BagMan/Characters/Cosmetics/SkinColors/DA_AFL_Facemask_MAKHIAVELLI.DA_AFL_Facemask_MAKHIAVELLI,/Script/AFLCombat.AFLSkinColorAsset,628,628,0,0,628
/Game/BagMan/Characters/Cosmetics/SkinColors/DA_AFL_Facemask_MexicoEagle.DA_AFL_Facemask_MexicoEagle,/Script/AFLCombat.AFLSkinColorAsset,544,544,0,0,544
/Game/BagMan/Characters/Cosmetics/SkinColors/DA_AFL_Facemask_NOVAKAI.DA_AFL_Facemask_NOVAKAI,/Script/AFLCombat.AFLSkinColorAsset,612,612,0,0,612
/Game/BagMan/Characters/Cosmetics/SkinColors/DA_AFL_Facemask_ONYXPRIME.DA_AFL_Facemask_ONYXPRIME,/Script/AFLCombat.AFLSkinColorAsset,620,620,0,0,620
/Game/BagMan/Characters/Cosmetics/SkinColors/DA_AFL_Facemask_Orchard.DA_AFL_Facemask_Orchard,/Script/AFLCombat.AFLSkinColorAsset,533,533,0,0,533
/Game/BagMan/Characters/Cosmetics/SkinColors/DA_AFL_Facemask_ORION.DA_AFL_Facemask_ORION,/Script/AFLCombat.AFLSkinColorAsset,604,604,0,0,604
/Game/BagMan/Characters/Cosmetics/SkinColors/DA_AFL_Facemask_PhilippinesSun.DA_AFL_Facemask_PhilippinesSun,/Script/AFLCombat.AFLSkinColorAsset,550,550,0,0,550
/Game/BagMan/Characters/Cosmetics/SkinColors/DA_AFL_Facemask_RIFTONE.DA_AFL_Facemask_RIFTONE,/Script/AFLCombat.AFLSkinColorAsset,612,612,0,0,612
/Game/BagMan/Characters/Cosmetics/SkinColors/DA_AFL_Facemask_RONIN.DA_AFL_Facemask_RONIN,/Script/AFLCombat.AFLSkinColorAsset,604,604,0,0,604
/Game/BagMan/Characters/Cosmetics/SkinColors/DA_AFL_Facemask_RYU.DA_AFL_Facemask_RYU,/Script/AFLCombat.AFLSkinColorAsset,596,596,0,0,596
/Game/BagMan/Characters/Cosmetics/SkinColors/DA_AFL_Facemask_SABLE.DA_AFL_Facemask_SABLE,/Script/AFLCombat.AFLSkinColorAsset,604,604,0,0,604
/Game/BagMan/Characters/Cosmetics/SkinColors/DA_AFL_Facemask_SCARLETT.DA_AFL_Facemask_SCARLETT,/Script/AFLCombat.AFLSkinColorAsset,612,612,0,0,612
/Game/BagMan/Characters/Cosmetics/SkinColors/DA_AFL_Facemask_Slit.DA_AFL_Facemask_Slit,/Script/AFLCombat.AFLSkinColorAsset,525,525,0,0,525
/Game/BagMan/Characters/Cosmetics/SkinColors/DA_AFL_Facemask_SOLARA.DA_AFL_Facemask_SOLARA,/Script/AFLCombat.AFLSkinColorAsset,604,604,0,0,604
/Game/BagMan/Characters/Cosmetics/SkinColors/DA_AFL_Facemask_Solid.DA_AFL_Facemask_Solid,/Script/AFLCombat.AFLSkinColorAsset,527,527,0,0,527
/Game/BagMan/Characters/Cosmetics/SkinColors/DA_AFL_Facemask_Stripe.DA_AFL_Facemask_Stripe,/Script/AFLCombat.AFLSkinColorAsset,528,528,0,0,528
/Game/BagMan/Characters/Cosmetics/SkinColors/DA_AFL_Facemask_TaegukKorea.DA_AFL_Facemask_TaegukKorea,/Script/AFLCombat.AFLSkinColorAsset,544,544,0,0,544
/Game/BagMan/Characters/Cosmetics/SkinColors/DA_AFL_Facemask_TALON.DA_AFL_Facemask_TALON,/Script/AFLCombat.AFLSkinColorAsset,604,604,0,0,604
/Game/BagMan/Characters/Cosmetics/SkinColors/DA_AFL_Facemask_TechCircuit.DA_AFL_Facemask_TechCircuit,/Script/AFLCombat.AFLSkinColorAsset,550,550,0,0,550
/Game/BagMan/Characters/Cosmetics/SkinColors/DA_AFL_Facemask_TraitorsHang.DA_AFL_Facemask_TraitorsHang,/Script/AFLCombat.AFLSkinColorAsset,547,547,0,0,547
/Game/BagMan/Characters/Cosmetics/SkinColors/DA_AFL_Facemask_Twin.DA_AFL_Facemask_Twin,/Script/AFLCombat.AFLSkinColorAsset,526,526,0,0,526
/Game/BagMan/Characters/Cosmetics/SkinColors/DA_AFL_Facemask_UKUnionJack.DA_AFL_Facemask_UKUnionJack,/Script/AFLCombat.AFLSkinColorAsset,548,548,0,0,548
/Game/BagMan/Characters/Cosmetics/SkinColors/DA_AFL_Facemask_VALKYR.DA_AFL_Facemask_VALKYR,/Script/AFLCombat.AFLSkinColorAsset,604,604,0,0,604
/Game/BagMan/Characters/Cosmetics/SkinColors/DA_AFL_Facemask_VANTA.DA_AFL_Facemask_VANTA,/Script/AFLCombat.AFLSkinColorAsset,604,604,0,0,604
